"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2016-10-16,"ETFC Akers Red G04",1,"Crossfire OR WUSC White G04",4,"PTT G04 Division 1 White","home","away","Unk"
2016-10-16,"Washington Timbers White 1 G04",3,"Oregon Trail SC Fury G04",0,"PTT G04 Division 1 White","home","away","Unk"
2016-10-16,"Crossfire OR CUSC Red G04",4,"BSC Portland Gold G04",0,"PTT G04 Division 2 Red","home","away","Unk"
2016-10-16,"THUSC Radium G04",1,"FSC Roses White G04",0,"PTT G04 Division 2 Red","home","away","Unk"
2016-10-16,"LYS Cascades White G04",0,"PCU Black 1 G04",6,"PTT G04 Division 2 White","home","away","Unk"
2016-10-16,"PCU Black 2 G04",2,"FC Columbia County G04",0,"PTT G04 Division 2 White","home","away","Unk"
2016-10-16,"Eastside Timbers Black G04",3,"Crossfire OR LOSC Blue II G04",0,"PTT G04 Division 2 White","home","away","Unk"
2016-10-16,"Three Rivers SC Black G04",2,"NW United Black G04",3,"RCL G04 Div 2","home","away","Unk"
2016-10-22,"FC Nova Red JS G04",NaN,"Indie Chicas Lime G04",NaN,"Idaho D3 U13G Division 1 U13","home","away","Unk"
2016-10-22,"FC Nova Gold GK G04",NaN,"Idaho Rush Premier G04",NaN,"Idaho D3 U13G Division 1 U13","home","away","Unk"
2016-10-22,"FC Nova Red MM G04",5,"Indie Chicas Cyan G04",0,"Idaho D3 U13G Division 2 U13","home","away","Unk"
2016-10-22,"Idaho Arsenal United G04",6,"Mountain Home G04",0,"Idaho D3 U13G Division 2 U13","home","away","Unk"
2016-10-22,"FC Spokane Black Clayton G04",1,"SSC Shadow United Higens G04",0,"IPL East U13","home","away","Unk"
2016-10-22,"SSC Shadow Elite Bellefeuille G04",6,"Moscow United G04",0,"IPL East U13","home","away","Unk"
2016-10-22,"Sandpoint Strikers G04",5,"SSC Shadow United Hall G04",3,"IPL East U13","home","away","Unk"
2016-10-22,"Crossfire Select Lower G04",2,"Seattle United Shoreline Blue G04",3,"NPSL Division 1 (04) U13","home","away","Unk"
2016-10-22,"Seattle United S Blue G04",0,"Seattle United W Blue G04",0,"NPSL Division 1 (04) U13","home","away","Unk"
2016-10-22,"NSC Green Dash G04",5,"PSA Force G04",0,"NPSL Division 1 (04) U13","home","away","Unk"
2016-10-22,"Bellevue United Robinson G04",4,"Crossfire Select MacDonald G04",1,"NPSL Division 1 (04) U13","home","away","Unk"
2016-10-22,"Highline Select G04",1,"Crossfire Select Bates G04",0,"NPSL Division 2 (04) U13","home","away","Unk"
2016-10-22,"UPSC Jays G04",5,"IFC Select Red G04",0,"NPSL Division 3 (04) U13","home","away","Unk"
2016-10-22,"Newport FC Panthers G04",0,"BIFC Blue G04",1,"NPSL Division 3 (04) U13","home","away","Unk"
2016-10-22,"NSC Black Pride G04",0,"Whatcom FC Rangers White G04",0,"NPSL Division 3 (04) U13","home","away","Unk"
2016-10-22,"MIFC Sting G04",1,"Southlake Select Red G04",0,"NPSL Division 3 (04) U13","home","away","Unk"
2016-10-22,"Snohomish United Red G04",0,"Mukilteo Rush G04",1,"NPSL Division 3 (04) U13","home","away","Unk"
2016-10-22,"Sting SC Timbers Red G04",3,"Spokane Foxes Kropp G04",0,"PSPL-Inland Copa 1 North U13","home","away","Unk"
2016-10-22,"Spokane Scotties Snell G04",2,"Valor Withrow G04",1,"PSPL-Inland Copa 1 North U13","home","away","Unk"
2016-10-22,"Breakers Red Kalua G04",2,"Wenatchee Valley United Lil Pumas G04",0,"PSPL-Inland Copa 1 North U13","home","away","Unk"
2016-10-22,"North Idaho Inferno G04",3,"North Central FC G04",2,"PSPL-Inland Copa 1 North U13","home","away","Unk"
2016-10-22,"Spokane Foxes Tweedy G04",0,"Valor Maroon Hardy G04",3,"PSPL-Inland Copa 1 North U13","home","away","Unk"
2016-10-22,"ASE Royal G04",4,"Blue Mountain Timbers G04",0,"PSPL-Inland Copa 1 South U13","home","away","Unk"
